stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,NVBW_HST_DHID
"de:05154:35762:0:1","","Kleve Ruppenthaler Weg","51.7778103","6.1036031","","","","0","","de:05154:35762"
"de:05154:35762:0:2","","Kleve Ruppenthaler Weg","51.7777325","6.103693","","","","0","","de:05154:35762"
"de:05154:35763:0:1","","Kleve Sandweg","51.7814507","6.1103405","","","","0","","de:05154:35763"
"de:05154:35763:0:2","","Kleve Sandweg","51.7815396","6.1104303","","","","0","","de:05154:35763"
"de:05154:35764:0:1","","Kleve Schlehhecke","51.7709179","6.1041332","","","","0","","de:05154:35764"
"de:05154:35764:0:2","","Kleve Schlehhecke","51.7708679","6.1042769","","","","0","","de:05154:35764"
"de:05154:35765:0:1","","Kleve Euregio","51.802881","6.1746599","","","","0","","de:05154:35765"
"de:05154:35765:0:2","","Kleve Euregio","51.8029866","6.1746329","","","","0","","de:05154:35765"
"de:05154:35766:0:1","","Kleve Scholtenstraße","51.7805003","6.1200244","","","","0","","de:05154:35766"
"de:05154:35766:0:2","","Kleve Scholtenstraße","51.780467","6.1201411","","","","0","","de:05154:35766"
"de:05154:35767:0:1","","Kleve Schützenhaus","51.7984702","6.1177696","","","","0","","de:05154:35767"
"de:05154:35767:0:2","","Kleve Schützenhaus","51.7983813","6.1177426","","","","0","","de:05154:35767"
"de:05154:35768:0:1","","Kleve EOC","51.7800224","6.12713","","","","0","","de:05154:35768"
"de:05154:35768:0:2","","Kleve EOC","51.7801335","6.1275612","","","","0","","de:05154:35768"
"de:05154:35768:0:3","","Kleve EOC","51.7799779","6.1298968","","","","0","","de:05154:35768"
"de:05154:35769:0:1","","Kleve Schulstraße","51.7958202","6.152723","","","","0","","de:05154:35769"
"de:05154:35769:0:2","","Kleve Schulstraße","51.7957202","6.1520583","","","","0","","de:05154:35769"
"de:05154:35770:0:1","","Kleve Kellen Schulzentrum","51.8045364","6.1630537","","","","0","","de:05154:35770"
"de:05154:35771:0:1","","Kleve Siegertstraße","51.7777659","6.1308131","","","","0","","de:05154:35771"
"de:05154:35771:0:2","","Kleve Siegertstraße","51.7778659","6.1307143","","","","0","","de:05154:35771"
"de:05154:35772:0:1","","Kleve Griethausen Sportplatz","51.8197481","6.16556","","","","0","","de:05154:35772"
"de:05154:35772:0:2","","Kleve Griethausen Sportplatz","51.819315","6.1654611","","","","0","","de:05154:35772"
"de:05154:35773:0:1","","Kleve Stechbahn","51.7865911","6.1329601","","","","0","","de:05154:35773"
"de:05154:35773:0:2","","Kleve Stechbahn","51.7866967","6.133023","","","","0","","de:05154:35773"
"de:05154:35774:0:1","","Kleve Steenpad","51.8027477","6.1592178","","","","0","","de:05154:35774"
"de:05154:35774:0:2","","Kleve Steenpad","51.8026144","6.159146","","","","0","","de:05154:35774"
"de:05154:35777:0:1","","Kleve Überhorsthof","51.8177713","6.2206716","","","","0","","de:05154:35777"
"de:05154:35777:0:2","","Kleve Überhorsthof","51.8178379","6.2201865","","","","0","","de:05154:35777"
"de:05154:35778:0:1","","Kleve van-den-Bergh-Straße","51.7906419","6.1454107","","","","0","","de:05154:35778"
"de:05154:35778:0:2","","Kleve van-den-Bergh-Straße","51.7907642","6.145294","","","","0","","de:05154:35778"
"de:05154:35779:0:1","","Kleve van Bebber","51.7765709","6.0978719","","","","0","","de:05154:35779"
"de:05154:35779:0:2","","Kleve van Bebber","51.7764597","6.0979527","","","","0","","de:05154:35779"
"de:05154:35780:0:1","","Kleve Vier Winde","51.7859021","6.1265012","","","","0","","de:05154:35780"
"de:05154:35781:0:1","","Kleve Warbeyen","51.8098797","6.2018609","","","","0","","de:05154:35781"
"de:05154:35781:0:2","","Kleve Warbeyen","51.8096686","6.2009715","","","","0","","de:05154:35781"
"de:05154:35782:0:1","","Kleve Weißes Tor","51.7672156","6.141548","","0","de:05154:35782_Parent","0","","de:05154:35782"
"de:05154:35782:0:2","","Kleve Weißes Tor","51.7673879","6.142617","","0","de:05154:35782_Parent","0","","de:05154:35782"
"de:05154:35782:0:3","","Kleve Weißes Tor","51.7668264","6.1418085","","0","de:05154:35782_Parent","0","","de:05154:35782"
"de:05154:35782:0:4","","Kleve Weißes Tor","51.7667986","6.1419792","","0","de:05154:35782_Parent","0","","de:05154:35782"
"de:05154:35782:0:5","","Kleve Weißes Tor","51.7689556","6.1457701","","0","de:05154:35782_Parent","0","","de:05154:35782"
"de:05154:35782_Parent","","Kleve Weißes Tor","51.7673212","6.1419522","","1","","","","de:05154:35782"
"de:05154:35783:0:1","","Kleve Willibrordschule","51.7959869","6.1558761","","","","0","","de:05154:35783"
"de:05154:35784:0:1","","Kleve Winkels","51.788097","6.1516001","","","","0","","de:05154:35784"
"de:05154:35784:0:2","","Kleve Winkels","51.7881693","6.1517978","","","","0","","de:05154:35784"
"de:05154:35785:0:1","","Kranenburg Alte Bahn","51.7849351","6.0602594","","","","0","","de:05154:35785"
"de:05154:35785:0:2","","Kranenburg Alte Bahn","51.7845795","6.0608883","","","","0","","de:05154:35785"
"de:05154:35786:0:1","","Kranenburg Altes Zollamt","51.8044753","5.967706","","","","0","","de:05154:35786"
"de:05154:35786:0:2","","Kranenburg Altes Zollamt","51.8043586","5.9676611","","","","0","","de:05154:35786"
"de:05154:35787:0:1","","Kranenburg B 9 Bahnübergang","51.7832568","6.043955","","","","0","","de:05154:35787"
"de:05154:35787:0:2","","Kranenburg B 9 Bahnübergang","51.7831679","6.0441257","","","","0","","de:05154:35787"
"de:05154:35788:0:1","","Kranenburg Bienen Scholt","51.8093798","6.0636102","","","","0","","de:05154:35788"
"de:05154:35788:0:2","","Kranenburg Bienen Scholt","51.809302","6.0635652","","","","0","","de:05154:35788"
"de:05154:35789:0:1","","Kranenburg Bürgermeisteramt","51.7888527","6.0109868","","","","0","","de:05154:35789"
"de:05154:35789:0:2","","Kranenburg Bürgermeisteramt","51.7885138","6.0115079","","","","0","","de:05154:35789"
"de:05154:35790:0:1","","Kranenburg Bomshof","51.7869912","6.0554085","","0","de:05154:35790_Parent","0","","de:05154:35790"
"de:05154:35790:0:2","","Kranenburg Bomshof","51.7869301","6.055696","","0","de:05154:35790_Parent","0","","de:05154:35790"
"de:05154:35790:0:3","","Kranenburg Bomshof","51.7866745","6.0553816","","0","de:05154:35790_Parent","0","","de:05154:35790"
"de:05154:35790:0:4","","Kranenburg Bomshof","51.78673","6.0554804","","0","de:05154:35790_Parent","0","","de:05154:35790"
"de:05154:35790_Parent","","Kranenburg Bomshof","51.7868134","6.0550941","","1","","","","de:05154:35790"
"de:05154:35791:0:1","","Kranenburg Spechtbaumstr.","51.7800724","6.0525788","","","","0","","de:05154:35791"
"de:05154:35791:0:2","","Kranenburg Spechtbaumstr.","51.7799612","6.0526687","","","","0","","de:05154:35791"
"de:05154:35792:0:1","","Kranenburg Bernsenhof","51.8080135","6.0712368","","","","0","","de:05154:35792"
"de:05154:35792:0:2","","Kranenburg Bernsenhof","51.8079024","6.0712548","","","","0","","de:05154:35792"
"de:05154:35793:0:1","","Kranenburg Frasselt Kirche","51.7702453","6.0234465","","","","0","","de:05154:35793"
"de:05154:35793:0:2","","Kranenburg Frasselt Kirche","51.7702175","6.0233117","","","","0","","de:05154:35793"
"de:05154:35795:0:1","","Kranenburg Frasselter Weg","51.7827678","6.0242639","","","","0","","de:05154:35795"
"de:05154:35795:0:4","","Kranenburg Frasselter Weg","51.7825177","6.0245334","","","","0","","de:05154:35795"
"de:05154:35796:0:1","","Kranenburg Galgensteeg","51.7853075","6.0187124","","0","de:05154:35796_Parent","0","","de:05154:35796"
"de:05154:35796:0:2","","Kranenburg Galgensteeg","51.7850685","6.0190088","","0","de:05154:35796_Parent","0","","de:05154:35796"
"de:05154:35796:0:4","","Kranenburg Galgensteeg","51.7849963","6.0179578","","0","de:05154:35796_Parent","0","","de:05154:35796"
"de:05154:35796:0:5","","Kranenburg Galgensteeg","51.7849073","6.0176793","","0","de:05154:35796_Parent","0","","de:05154:35796"
"de:05154:35796_Parent","","Kranenburg Galgensteeg","51.7853741","6.01838","","1","","","","de:05154:35796"
"de:05154:35797:0:1","","Kranenburg Hülsmann","51.8083745","5.9653524","","","","0","","de:05154:35797"
"de:05154:35797:0:2","","Kranenburg Hülsmann","51.8083801","5.9652356","","","","0","","de:05154:35797"
"de:05154:35798:0:1","","Kranenburg In den Kempen","51.8060861","6.0819807","","","","0","","de:05154:35798"
"de:05154:35798:0:2","","Kranenburg In den Kempen","51.805875","6.0824748","","","","0","","de:05154:35798"
"de:05154:35799:0:1","","Kranenburg Kranenburg Mitte","51.7898085","6.0074205","","","","0","","de:05154:35799"
"de:05154:35800:0:1","","Kranenburg Kreuzung Kranenburg","51.8278323","6.0312708","","","","0","","de:05154:35800"
"de:05154:35800:0:2","","Kranenburg Kreuzung Kranenburg","51.8277213","6.0312169","","","","0","","de:05154:35800"
"de:05154:35801:0:1","","Kranenburg Kuhstraße","51.775437","6.0396611","","","","0","","de:05154:35801"
"de:05154:35801:0:2","","Kranenburg Kuhstraße","51.7754315","6.0398228","","","","0","","de:05154:35801"
"de:05154:35802:0:1","","Kranenburg Marzian","51.8103351","6.0515009","","","","0","","de:05154:35802"
"de:05154:35802:0:2","","Kranenburg Marzian","51.8102573","6.05142","","","","0","","de:05154:35802"
"de:05154:35803:0:1","","Kranenburg Mehr Molkerei","51.8130898","6.0435148","","","","0","","de:05154:35803"
"de:05154:35803:0:2","","Kranenburg Mehr Molkerei","51.813012","6.0435059","","","","0","","de:05154:35803"
"de:05154:35804:0:1","","Kranenburg Neu Nütterden","51.7954813","6.0791151","","","","0","","de:05154:35804"
"de:05154:35804:0:2","","Kranenburg Neu Nütterden","51.7951368","6.078621","","","","0","","de:05154:35804"
"de:05154:35805:0:1","","Kranenburg Niel Angenendt","51.8259335","6.0193142","","","","0","","de:05154:35805"
"de:05154:35805:0:2","","Kranenburg Niel Angenendt","51.8258391","6.0193412","","","","0","","de:05154:35805"
"de:05154:35806:0:1","","Kranenburg Nütterden Siedlung","51.7923422","6.0707607","","","","0","","de:05154:35806"
"de:05154:35806:0:2","","Kranenburg Nütterden Siedlung","51.7915587","6.0691977","","","","0","","de:05154:35806"
"de:05154:35807:0:1","","Kranenburg Nütterden Kirche","51.7896862","6.0638617","","","","0","","de:05154:35807"
"de:05154:35807:0:2","","Kranenburg Nütterden Kirche","51.789564","6.0639425","","","","0","","de:05154:35807"
"de:05154:35807:0:3","","Kranenburg Nütterden Kirche","51.7890917","6.06529","","","","0","","de:05154:35807"
"de:05154:35808:0:1","","Kranenburg Restaurant Schmitz","51.8105906","6.055678","","","","0","","de:05154:35808"
"de:05154:35808:0:2","","Kranenburg Restaurant Schmitz","51.8105239","6.0556511","","","","0","","de:05154:35808"
"de:05154:35809:0:1","","Kranenburg Richtersgut","51.7921588","5.9987877","","","","0","","de:05154:35809"
"de:05154:35809:0:2","","Kranenburg Richtersgut","51.7920977","5.9987248","","","","0","","de:05154:35809"
"de:05154:35810:0:1","","Kranenburg Schottheide","51.7711458","6.0399126","","","","0","","de:05154:35810"
"de:05154:35810:0:2","","Kranenburg Schottheide","51.771018","6.0400563","","","","0","","de:05154:35810"
"de:05154:35811:0:1","","Kranenburg Schwarzwasser","51.7771212","6.0450959","","","","0","","de:05154:35811"
"de:05154:35811:0:2","","Kranenburg Schwarzwasser","51.7771878","6.0456888","","","","0","","de:05154:35811"
"de:05154:35812:0:1","","Kranenb. Siedlung Nieler Str.","51.8197148","6.0459133","","","","0","","de:05154:35812"
"de:05154:35812:0:2","","Kranenb. Siedlung Nieler Str.","51.8196315","6.0458325","","","","0","","de:05154:35812"
"de:05154:35813:0:1","","Kranenburg Spickerhof","51.8278767","5.9999286","","","","0","","de:05154:35813"
"de:05154:35813:0:2","","Kranenburg Spickerhof","51.8278156","5.9999915","","","","0","","de:05154:35813"
"de:05154:35814:0:1","","Kranenburg Steinackershof","51.825395","6.0095495","","","","0","","de:05154:35814"
"de:05154:35814:0:2","","Kranenburg Steinackershof","51.8253284","6.009298","","","","0","","de:05154:35814"
"de:05154:35815:0:1","","Kranenburg Tütthees","51.7823843","6.0331752","","","","0","","de:05154:35815"
"de:05154:35815:0:2","","Kranenburg Tütthees","51.7822565","6.0330225","","","","0","","de:05154:35815"
"de:05154:35816:0:1","","Kranenburg Wyler Grenzweg","51.7986647","5.9779468","","","","0","","de:05154:35816"
"de:05154:35816:0:2","","Kranenburg Wyler Grenzweg","51.7985869","5.97783","","","","0","","de:05154:35816"
"de:05154:35817:0:1","","Kranenburg Wyler Mühle","51.8008257","5.974129","","","","0","","de:05154:35817"
"de:05154:35817:0:2","","Kranenburg Wyler Mühle","51.8007201","5.9740032","","","","0","","de:05154:35817"
"de:05154:35818:0:1","","Kranenburg Wyler Schulweg","51.8070526","5.9659453","","","","0","","de:05154:35818"
"de:05154:35818:0:2","","Kranenburg Wyler Schulweg","51.8069637","5.9659992","","","","0","","de:05154:35818"
"de:05154:35819:0:1","","Kranenburg Zu den Kirchweiden","51.8274548","6.0217397","","","","0","","de:05154:35819"
"de:05154:35819:0:2","","Kranenburg Zu den Kirchweiden","51.8273715","6.0217307","","","","0","","de:05154:35819"
"de:05154:35820:0:1","","Kranenburg Zollhaus Niel","51.8255005","6.0125409","","","","0","","de:05154:35820"
"de:05154:35820:0:2","","Kranenburg Zollhaus Niel","51.825345","6.0135201","","","","0","","de:05154:35820"
"de:05154:35821:0:1","","Kranenburg Zyfflich Kirche","51.8231852","5.9737517","","","","0","","de:05154:35821"
"de:05154:35822:0:1","","Kranenburg Zyfflich Molkerei","51.8235072","5.9825641","","","","0","","de:05154:35822"
"de:05154:35822:0:2","","Kranenburg Zyfflich Molkerei","51.8234295","5.9826001","","","","0","","de:05154:35822"
"de:05154:35823:0:1","","Rees Bergswick","51.7626289","6.4216068","","","","0","","de:05154:35823"
"de:05154:35823:0:2","","Rees Bergswick","51.7622508","6.4220559","","","","0","","de:05154:35823"
"de:05154:35824:0:1","","Rees Bettenhof","51.7126849","6.4637827","","","","0","","de:05154:35824"
"de:05154:35824:0:2","","Rees Bettenhof","51.7126181","6.4636659","","","","0","","de:05154:35824"
"de:05154:35825:0:1","","Rees Bienen","51.8000924","6.3696302","","","","0","","de:05154:35825"
"de:05154:35825:0:2","","Rees Bienen","51.7995924","6.3696752","","","","0","","de:05154:35825"
"de:05154:35826:0:1","","Rees Brauer","51.7638632","6.4062905","","","","0","","de:05154:35826"
"de:05154:35826:0:2","","Rees Brauer","51.7637687","6.4063354","","","","0","","de:05154:35826"
"de:05154:35827:0:1","","Rees Deckershof","51.751886","6.4402558","","","","0","","de:05154:35827"
"de:05154:35827:0:2","","Rees Deckershof","51.7521585","6.4398875","","","","0","","de:05154:35827"
"de:05154:35828:0:1","","Rees Haffen Deich","51.7435268","6.4432202","","","","0","","de:05154:35828"
"de:05154:35828:0:2","","Rees Haffen Deich","51.7434433","6.4430136","","","","0","","de:05154:35828"
"de:05154:35829:0:1","","Rees Esserden B 8","51.7729746","6.3851531","","","","0","","de:05154:35829"
"de:05154:35829:0:2","","Rees Esserden B 8","51.7730247","6.3847489","","","","0","","de:05154:35829"
"de:05154:35830:0:1","","Rees Esserden Ort","51.770312","6.3769066","","","","0","","de:05154:35830"
"de:05154:35830:0:2","","Rees Esserden Ort","51.7701063","6.3768707","","","","0","","de:05154:35830"
"de:05154:35831:0:1","","Rees Einkaufszentrum","51.7669821","6.3801585","","","","0","","de:05154:35831"
"de:05154:35831:0:2","","Rees Einkaufszentrum","51.7664817","6.380949","","","","0","","de:05154:35831"
"de:05154:35832:0:1","","Rees Mehr Geest","51.7281947","6.4690558","","","","0","","de:05154:35832"
"de:05154:35832:0:2","","Rees Mehr Geest","51.7282837","6.4690288","","","","0","","de:05154:35832"
"de:05154:35833:0:1","","Rees Groin","51.7756871","6.4231429","","","","0","","de:05154:35833"
"de:05154:35833:0:2","","Rees Groin","51.7756594","6.4239154","","","","0","","de:05154:35833"
"de:05154:35834:0:1","","Rees Groiner Kirchweg","51.7672378","6.4087249","","","","0","","de:05154:35834"
"de:05154:35834:0:2","","Rees Groiner Kirchweg","51.7671822","6.4088507","","","","0","","de:05154:35834"
"de:05154:35835:0:1","","Rees Mehr Bruch","51.7303034","6.4628484","","","","0","","de:05154:35835"
"de:05154:35835:0:2","","Rees Mehr Bruch","51.7304036","6.4619681","","","","0","","de:05154:35835"
"de:05154:35836:0:1","","Rees Haffen Kirche","51.7369017","6.4537485","","","","0","","de:05154:35836"
"de:05154:35836:0:2","","Rees Haffen Kirche","51.7369017","6.4535239","","","","0","","de:05154:35836"
"de:05154:35837:0:1","","Rees Haffen Molkerei","51.7337195","6.4605128","","","","0","","de:05154:35837"
"de:05154:35837:0:2","","Rees Haffen Molkerei","51.7336027","6.4603601","","","","0","","de:05154:35837"
"de:05154:35838:0:1","","Rees Haldern Transformator","51.7731581","6.4666932","","","","0","","de:05154:35838"
"de:05154:35838:0:2","","Rees Haldern Transformator","51.773058","6.4666842","","","","0","","de:05154:35838"
"de:05154:35840:2:1","","Rees Haldern Bf","51.7717573","6.4555002","","0","de:05154:35840_Parent","0","","de:05154:35840"
"de:05154:35840:2:2","","Rees Haldern Bf","51.7718018","6.4556978","","0","de:05154:35840_Parent","0","","de:05154:35840"
"de:05154:35840:90:DB1","","Rees Haldern Bf","51.7724688","6.4557966","","0","de:05154:35840_Parent","0","","de:05154:35840"
"de:05154:35840:90:DB2","","Rees Haldern Bf","51.773814","6.4539731","","0","de:05154:35840_Parent","0","","de:05154:35840"
"de:05154:35840_Parent","","Rees Haldern Bf","51.7722631","6.4562278","","1","","","","de:05154:35840"
"de:05154:35841:0:1","","Rees Haldern Markt","51.7732915","6.4575214","","","","0","","de:05154:35841"
"de:05154:35841:0:2","","Rees Haldern Markt","51.7730691","6.4576651","","","","0","","de:05154:35841"
"de:05154:35842:0:1","","Rees Haus Aspel","51.7755927","6.4369769","","","","0","","de:05154:35842"
"de:05154:35842:0:2","","Rees Haus Aspel","51.7755593","6.4364469","","","","0","","de:05154:35842"
"de:05154:35843:0:1","","Rees Hueth","51.808119","6.36601","","","","0","","de:05154:35843"
"de:05154:35843:0:2","","Rees Hueth","51.8076913","6.36601","","","","0","","de:05154:35843"
"de:05154:35844:0:1","","Rees Jasba","51.7712681","6.4140519","","","","0","","de:05154:35844"
"de:05154:35844:0:2","","Rees Jasba","51.7710958","6.4140699","","","","0","","de:05154:35844"
"de:05154:35845:0:1","","Rees Mehr Ortsmitte","51.7307597","6.4740235","","","","0","","de:05154:35845"
"de:05154:35845:0:9","","Rees Mehr Ortsmitte","51.730743","6.4739785","","","","0","","de:05154:35845"
"de:05154:35846:0:1","","Rees Melatenweg","51.7625233","6.4030386","","","","0","","de:05154:35846"
"de:05154:35846:0:2","","Rees Melatenweg","51.762501","6.4030925","","","","0","","de:05154:35846"
"de:05154:35847:0:1","","Rees Raiffeisenstraße","51.8071081","6.3982775","","","","0","","de:05154:35847"
"de:05154:35848:0:1","","Rees Millingen Bf/Hauptstraße","51.8094964","6.3981967","","","","0","","de:05154:35848"
"de:05154:35848:0:2","","Rees Millingen Bf/Hauptstraße","51.809191","6.3973792","","","","0","","de:05154:35848"
"de:05154:35849:0:1","","Rees Reedaelsweg","51.719909","6.4638994","","","","0","","de:05154:35849"
"de:05154:35849:0:2","","Rees Reedaelsweg","51.7199813","6.4636928","","","","0","","de:05154:35849"
"de:05154:35850:0:1","","Rees Pollweg","51.7242329","6.4637018","","","","0","","de:05154:35850"
"de:05154:35850:0:2","","Rees Pollweg","51.7243442","6.4635132","","","","0","","de:05154:35850"
"de:05154:35851:0:1","","Rees Rauhe Straße","51.7699229","6.4171152","","","","0","","de:05154:35851"
"de:05154:35851:0:2","","Rees Rauhe Straße","51.7695059","6.4172948","","","","0","","de:05154:35851"
"de:05154:35852:0:1","","Rees Brückenkopf","51.7593429","6.3759274","","","","0","","de:05154:35852"
"de:05154:35852:0:2","","Rees Brückenkopf","51.7593374","6.3760891","","","","0","","de:05154:35852"
"de:05154:35853:0:1","","Rees Busbahnhof","51.7611611","6.3966965","","","","0","","de:05154:35853"
"de:05154:35853:0:2","","Rees Busbahnhof","51.7612445","6.3965887","","","","0","","de:05154:35853"
"de:05154:35853:0:4","","Rees Busbahnhof","51.7612389","6.3964539","","","","0","","de:05154:35853"
"de:05154:35854:0:1","","Rees Grüttweg","51.7649529","6.3840482","","","","0","","de:05154:35854"
"de:05154:35854:0:2","","Rees Grüttweg","51.7650307","6.3842009","","","","0","","de:05154:35854"
"de:05154:35855:0:1","","Rees Stadtbad","51.7639633","6.3876954","","","","0","","de:05154:35855"
"de:05154:35855:0:2","","Rees Stadtbad","51.7638799","6.3876504","","","","0","","de:05154:35855"
"de:05154:35856:0:1","","Rees Reesereyland","51.7553449","6.4375339","","","","0","","de:05154:35856"
"de:05154:35856:0:2","","Rees Reesereyland","51.7551781","6.4376147","","","","0","","de:05154:35856"
"de:05154:35857:0:1","","Rees Roes","51.7299251","6.4727119","","","","0","","de:05154:35857"
"de:05154:35857:0:2","","Rees Roes","51.7299919","6.4726221","","","","0","","de:05154:35857"
"de:05154:35858:0:1","","Rees Sonsfeld Ehrenfriedhof","51.7688778","6.4769699","","","","0","","de:05154:35858"
"de:05154:35858:0:2","","Rees Sonsfeld Ehrenfriedhof","51.7687999","6.4768621","","","","0","","de:05154:35858"
"de:05154:35859:0:1","","Rees Sonsfeld Strandbad","51.7557675","6.4833031","","","","0","","de:05154:35859"
"de:05154:35859:0:2","","Rees Sonsfeld Strandbad","51.7562235","6.48227","","","","0","","de:05154:35859"
"de:05154:35860:0:1","","Rees Sonsfeld Waldesruh","51.7717628","6.4716699","","","","0","","de:05154:35860"
"de:05154:35860:0:2","","Rees Sonsfeld Waldesruh","51.7717295","6.4714453","","","","0","","de:05154:35860"
"de:05154:35861:0:1","","Rees Speldrop","51.7770489","6.3796465","","","","0","","de:05154:35861"
"de:05154:35861:0:2","","Rees Speldrop","51.7770489","6.379377","","","","0","","de:05154:35861"
"de:05154:35862:0:1","","Rees Wittenhorst","51.771257","6.4995266","","","","0","","de:05154:35862"
"de:05154:35862:0:2","","Rees Wittenhorst","51.7712348","6.4996344","","","","0","","de:05154:35862"
"de:05154:35863:0:1","","Rees Wolfersom","51.7606106","6.430545","","","","0","","de:05154:35863"
"de:05154:35863:0:2","","Rees Wolfersom","51.7603938","6.4306079","","","","0","","de:05154:35863"
"de:05154:35864:0:1","","Kranenburg Schrammstraße","51.7747033","6.0216678","","","","0","","de:05154:35864"
"de:05154:35864:0:2","","Kranenburg Schrammstraße","51.7746255","6.0215151","","","","0","","de:05154:35864"
"de:05154:35865:0:1","","Rees Klosterstraße","51.7746255","6.4608991","","","","0","","de:05154:35865"
"de:05154:35865:0:2","","Rees Klosterstraße","51.7745366","6.4607733","","","","0","","de:05154:35865"
"de:05154:35866:0:1","","Rheurdt Sassenrath","51.4793262","6.4872107","","","","0","","de:05154:35866"
"de:05154:35866:0:2","","Rheurdt Sassenrath","51.4800144","6.488154","","","","0","","de:05154:35866"
"de:05154:35867:0:1","","Straelen Dammerbruch","51.4052766","6.216701","","","","0","","de:05154:35867"
"de:05154:35867:0:2","","Straelen Dammerbruch","51.405114","6.216728","","","","0","","de:05154:35867"
"de:05154:35868:0:1","","Straelen Kastanienburg","51.4158888","6.2308854","","","","0","","de:05154:35868"
"de:05154:35868:0:2","","Straelen Kastanienburg","51.4169309","6.2320802","","","","0","","de:05154:35868"
"de:05154:35869:0:1","","Kalkar Spierheide","51.707035","6.3398241","","","","0","","de:05154:35869"
"de:05154:35870:0:1","","Kalkar Weidenweg","51.7921532","6.306326","","","","0","","de:05154:35870"
"de:05154:35870:0:2","","Kalkar Weidenweg","51.7936145","6.3049156","","","","0","","de:05154:35870"
"de:05154:35871:0:1","","Straelen Römerstraße","51.4380524","6.2599909","","","","0","","de:05154:35871"
"de:05154:35871:0:2","","Straelen Römerstraße","51.4379908","6.2597842","","","","0","","de:05154:35871"
"de:05154:35872:0:1","","Kalkar Osterkath","51.7906864","6.2617426","","","","0","","de:05154:35872"
"de:05154:35872:0:2","","Kalkar Osterkath","51.7904197","6.2617066","","","","0","","de:05154:35872"
"de:05154:35873:0:1","","Straelen An der Ölmühle","51.4423976","6.2757114","","","","0","","de:05154:35873"
"de:05154:35873:0:2","","Straelen An der Ölmühle","51.4421344","6.2774631","","","","0","","de:05154:35873"
"de:05154:35874:0:1","","Kalkar Hagedorn","51.74074","6.28553","","","","0","","de:05154:35874"
"de:05154:35874:0:2","","Kalkar Hagedorn","51.7406788","6.2856557","","","","0","","de:05154:35874"
"de:05154:35875:0:1","","Straelen Vossum","51.4635857","6.2803377","","","","0","","de:05154:35875"
"de:05154:35875:0:2","","Straelen Vossum","51.4618115","6.2787477","","","","0","","de:05154:35875"
"de:05154:35876:0:1","","Straelen Westerbroek","51.4304921","6.2500645","","","","0","","de:05154:35876"
"de:05154:35876:0:2","","Straelen Westerbroek","51.4303857","6.2496782","","","","0","","de:05154:35876"
"de:05154:35877:0:1","","Straelen Zollhäuser","51.409821","6.2229354","","","","0","","de:05154:35877"
"de:05154:35877:0:2","","Straelen Zollhäuser","51.4097986","6.222585","","","","0","","de:05154:35877"
"de:05154:35878:0:1","","Uedem Am Steeg","51.6983167","6.2668809","","","","0","","de:05154:35878"
"de:05154:35878:0:2","","Uedem Am Steeg","51.6983112","6.2667013","","","","0","","de:05154:35878"
"de:05154:35879:0:1","","Uedem Holländische Straße","51.6481902","6.3150396","","","","0","","de:05154:35879"
"de:05154:35879:0:2","","Uedem Holländische Straße","51.6482793","6.3150845","","","","0","","de:05154:35879"
"de:05154:35880:0:1","","Uedem Keppeln","51.6898418","6.267393","","","","0","","de:05154:35880"
"de:05154:35880:0:2","","Uedem Keppeln","51.6897416","6.2673481","","","","0","","de:05154:35880"
"de:05154:35881:0:1","","Uedem Keppelner Straße","51.6709373","6.2706539","","","","0","","de:05154:35881"
"de:05154:35881:0:2","","Uedem Keppelner Straße","51.6710598","6.2704472","","","","0","","de:05154:35881"
"de:05154:35882:0:1","","Uedem Kervenheimer Straße","51.6639951","6.2752981","","","","0","","de:05154:35882"
"de:05154:35882:0:2","","Uedem Kervenheimer Straße","51.6640062","6.2754688","","","","0","","de:05154:35882"
"de:05154:35882:0:8","","Uedem Kervenheimer Straße","51.6640118","6.2754598","","","","0","","de:05154:35882"
"de:05154:35883:0:1","","Uedem Köppenhof","51.651317","6.2756485","","","","0","","de:05154:35883"
"de:05154:35883:0:2","","Uedem Köppenhof","51.6505869","6.2763941","","","","0","","de:05154:35883"
"de:05154:35884:0:1","","Uedem Langenberg","51.7146608","6.2698364","","","","0","","de:05154:35884"
"de:05154:35884:0:2","","Uedem Langenberg","51.7147387","6.2696837","","","","0","","de:05154:35884"
"de:05154:35885:0:1","","Uedem Lindchen","51.7033998","6.2303195","","","","0","","de:05154:35885"
"de:05154:35885:0:2","","Uedem Lindchen","51.7032495","6.2304992","","","","0","","de:05154:35885"
"de:05154:35885:0:9","","Uedem Lindchen","51.7032495","6.2304722","","","","0","","de:05154:35885"
"de:05154:35886:0:1","","Uedem Steinbergen","51.6438757","6.284425","","","","0","","de:05154:35886"
"de:05154:35886:0:2","","Uedem Steinbergen","51.6434911","6.2842993","","","","0","","de:05154:35886"
"de:05154:35887:0:1","","Uedem Thelenweg","51.6648142","6.2843352","","","","0","","de:05154:35887"
"de:05154:35887:0:2","","Uedem Thelenweg","51.6646637","6.2846766","","","","0","","de:05154:35887"
"de:05154:35888:0:1","","Uedem Uedemerbruch","51.6473373","6.3271579","","0","de:05154:35888_Parent","0","","de:05154:35888"
